file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120106_www2.rizospastis.gr_b3ebfe01d7238d8801c3ceb926f44d3b8179ef45ce38c791b085097d	71.67	91.33	58.98	0.00	0.00	0.00	716	68	498	0	14	0
20120106_www2.rizospastis.gr_b526e13321535de5797446af07a454fb1b3be577866e0ea5b95b42d5	71.60	91.06	59.00	0.00	0.00	0.00	377	37	262	0	6	0
20120106_www2.rizospastis.gr_b6790588a82e5a49bbeb17c84d2d9955724b60b3149ff61a623706f7	40.96	85.07	26.97	0.00	0.00	0.00	188	33	509	0	5	0
20120106_www2.rizospastis.gr_c352ca0c0cc3030f7761de320e1c1825c6f85c3dd5bfe13daaf99b9a	86.00	93.40	79.69	0.00	0.00	0.00	2393	169	610	0	39	0
20120106_www2.rizospastis.gr_c44d5229886107a964158809a7762986d468cbec420700d03e3fef7f	73.05	92.57	60.33	0.00	0.00	0.00	511	41	336	0	7	0
20120106_www2.rizospastis.gr_c4a7903a237df85bb5d949b5e25e98697135c20e4a815f58682e75c4	63.43	89.93	48.99	0.00	0.00	0.00	536	60	558	0	12	0
20120106_www2.rizospastis.gr_c725e06178b3fdf02144ccabb7202909fa3393fdf95aa5ef477e4f87	57.32	88.10	42.48	0.00	0.00	0.00	274	37	371	0	6	0
20120106_www2.rizospastis.gr_c825bea11ea3f70fe71c70904da686001675cb60fa5853cf38bc549b	80.38	92.99	70.78	0.00	0.00	0.00	1022	77	422	0	16	0
20120106_www2.rizospastis.gr_cb4de93f7f3e81ea49fc237ed8b6e7f16854c7193f267fa2794e601e	69.09	89.99	56.07	0.00	0.00	0.00	665	74	521	0	18	0
20120106_www2.rizospastis.gr_cc72f28afe32a750460efbacbda4d57b6edff351688288a36a59523f	44.60	86.10	30.09	0.00	0.00	0.00	161	26	374	0	3	0
20120106_www2.rizospastis.gr_d0eac29f1bac96e9ce4b5f20f280d7114946f07311a907d9cafcbe5f	75.78	91.73	64.56	0.00	0.00	0.00	632	57	347	0	11	0
20120106_www2.rizospastis.gr_d6329221f61240060231eead6a1365d0653bada6251f671bb40dfff4	49.38	87.34	34.42	0.00	0.00	0.00	200	29	381	0	4	0
20120106_www2.rizospastis.gr_da4b49da3cec576d732abbecd4cbdb978942c8455c8f7a8e7283e209	63.54	84.99	50.73	0.00	0.00	0.00	589	104	572	0	29	0
20120106_www2.rizospastis.gr_dca830813edfcd771613b5834b70d79a5f9b54d7fefb99e763085e38	63.27	92.93	47.97	0.00	0.00	0.00	460	35	499	0	6	0
20120106_www2.rizospastis.gr_df3146054cbda7e9058cbba3a075af40f57fc82b67ea721da0305cbf	51.34	87.87	36.27	0.00	0.00	0.00	210	29	369	0	4	0
20120106_www2.rizospastis.gr_e0ff09814e6314a1f4ca461b8906c10019e8b6a9485efaa189f114a5	67.86	88.27	55.12	0.00	0.00	0.00	662	88	539	0	19	0
20120106_www2.rizospastis.gr_e5563fdfa8d064db1c5e31fef6b5477f92e8fd3acf6304c327db26b5	46.05	79.74	32.38	0.00	0.00	0.00	248	63	518	0	11	0
20120106_www2.rizospastis.gr_e5d6357544ca1d9a9d9402a219c058cd3f63a20c1dd410cc52e6d481	68.81	91.44	55.16	0.00	0.00	0.00	481	45	391	0	8	0
20120106_www2.rizospastis.gr_e9512e8ed6f6bd10b993373bec9cc17d175df950b960b0046e35da3f	50.98	87.08	36.03	0.00	0.00	0.00	209	31	371	0	5	0
20120106_www2.rizospastis.gr_eb65ae434f7fa3b04c8d9a50693b0d8a50fe6ef0a7928b1c08adcc31	67.31	92.49	52.90	0.00	0.00	0.00	456	37	406	0	6	0
20120106_www2.rizospastis.gr_ed2b7239f505720e152a418a4cbe4685000be53adfcb01e45bfea1e0	66.08	90.51	52.03	0.00	0.00	0.00	410	43	378	0	8	0
20120106_www2.rizospastis.gr_efa92c521645c55ce61d84e24f1af82c980ebb14d842f8e6af088bbf	54.41	87.95	39.39	0.00	0.00	0.00	219	30	337	0	4	0
20120106_www2.rizospastis.gr_f0622e0b95e1080529f45dac2940e1015b6d2ab446b56226a74f7be7	58.12	89.47	43.04	0.00	0.00	0.00	340	40	450	0	7	0
20120106_www2.rizospastis.gr_f07c6ea188bee2759e1882bc3e1ed48a9d503e0731f9ea4102592b9a	73.19	92.65	60.48	0.00	0.00	0.00	782	62	511	0	16	0
20120106_www2.rizospastis.gr_f473c75686edb8891959ceb43259ddc866c56205bad5d0da1709bf49	64.05	89.32	49.93	0.00	0.00	0.00	343	41	344	0	7	0
20120106_www2.rizospastis.gr_f5d9e8187b20c39407b443235f3819b54ae6a1e36cab96ab1d948752	35.41	79.29	22.79	0.00	0.00	0.00	111	29	376	0	4	0
20120106_www2.rizospastis.gr_f705efcef5daf31c9a08fbb4f9f2d40deb73faab76f71d16540b58eb	15.89	68.66	8.98	0.00	0.00	0.00	46	21	466	0	2	0
20120106_www2.rizospastis.gr_fe781b3c38a2199759a4bf3cfc2b42a5ac87dad7c530940307653f0b	80.50	90.38	72.57	0.00	0.00	0.00	1127	120	426	0	27	0
20120106_wyborcza.pl_3dcaa2863c79ea77dcf61ac92e53b6e5b10631a8541e019a769d75f6	33.98	68.57	22.59	0.00	0.00	0.00	96	44	329	0	5	0
20120106_wyborcza.pl_53936debf3d95b1bae6fa9d0582d577cd375b78b23bec85740562b1c	1.56	0.88	6.67	0.00	0.00	0.00	2	225	28	0	7	0
20120106_wyborcza.pl_63db9a5d35de9a9f30d4910edd2942cb39fe79a32067abd36127a1b1	0.61	0.32	10.00	0.00	0.00	0.00	3	944	27	0	25	0
20120106_wyborcza.pl_7863e2f7e4816822c9778bf9d0ba9b44390ca1b08506fed7bc2e32de	0.86	0.44	13.33	0.00	0.00	0.00	4	896	26	0	20	0
20120106_wyborcza.pl_d60ebe121aed534c1ab9d05f3642cc362b6d30d9bb4e8a3fcda6f486	2.09	1.17	10.00	0.00	0.00	0.00	3	254	27	0	5	0
20120106_ygeia.tanea.gr_895bdbab456571b6ba8bbfccf42a7a4217e64a02b0be91c3631f21d7	75.94	88.22	66.67	0.00	0.00	0.00	644	86	322	0	24	0
20120106_ygeia.tanea.gr_98b58c7da7ca2ec61067a99a266939be511fb5a5c4fe3863680042c0	61.22	84.82	47.90	0.00	0.00	0.00	285	51	310	0	12	0
20120106_zdrowie.dziennik.pl_41a3b618e2860a726d88f90155cc12d3e22c36051851dbd398ebcecc	35.56	61.59	25.00	0.00	0.00	0.00	194	121	582	0	12	0
20120112_3d-car-shows.com_568a696a9b0b74e33aa9f371e1894d6bb8e919d0745fd18d26771bdc	75.12	88.10	65.48	0.00	0.00	0.00	770	104	406	0	29	0
20120112_abcnews.go.com_3a6a0eb843fbdd0cf4c05f9cf4fc3e325539f9a837029af6c52617c2	66.24	79.20	56.92	0.00	0.00	0.00	617	162	467	0	28	0
20120112_abcnews.go.com_4735ad98695d777e63923731d5a16423868aad5704baa5ed79d98777	69.97	89.47	57.44	0.00	0.00	0.00	629	74	466	0	17	0
20120112_abcnews.go.com_7b2ea90b30176ca2e098e6e3a331dc3bcd6beb0216747a49b2fd9f07	1.52	1.52	1.51	0.00	0.00	0.00	10	649	651	0	19	0
20120112_abcnews.go.com_ca192dd70c0168c3fb3b9d1368f8639f8d08d096411274279c13e5a7	1.26	1.00	1.69	0.00	0.00	0.00	7	692	408	0	25	0
20120112_allergies.about.com_88102a1ab73f5b15f96c77a675276d1c9fa99136710d86ce8cd8cece	3.88	6.97	2.69	0.00	0.00	0.00	17	227	615	0	4	0
20120112_beijing.jinghua.cn_6c89df3d832cd46b1f18a4338bc5dc841bb430c98e8ac05e9affbd5f	3.77	5.26	2.94	0.00	0.00	0.00	2	36	66	0	11	0
20120112_big5.xinhuanet.com_067c5a9f23f01e3574177e7f0493b101be13b4aa46555c1fc72431a0	4.32	7.55	3.03	0.00	0.00	0.00	4	49	128	0	12	0
20120112_big5.xinhuanet.com_28822805df60a88e4f7fea9bd8eb6ac872ea6fc8a1bc3292815b7aef	0.00	0.00	0.00	0.00	0.00	0.00	0	26	86	0	8	0
20120112_big5.xinhuanet.com_3b15b7f406057721838871fb6a127b5f56d2919ae1e20fe93ad06bea	0.00	0.00	0.00	0.00	0.00	0.00	0	20	11	0	6	0
20120112_big5.xinhuanet.com_4b5e6093c823955f949c53fe36a955fa50430bd1fd663e1282d19712	0.00	0.00	0.00	0.00	0.00	0.00	0	61	83	0	26	0
20120112_big5.xinhuanet.com_5584e3ab8837cc2d75d9325758de4c43c98ef03ac3ba525d2537d08f	0.00	0.00	0.00	0.00	0.00	0.00	0	22	79	0	7	0
20120112_big5.xinhuanet.com_5dbb5d39faa08e4112616e86402fc5447f8d072228bab45dc8e7d005	0.00	0.00	0.00	0.00	0.00	0.00	0	31	10	0	7	0
20120112_big5.xinhuanet.com_69906130d31fd7f86a699304b77148ac6439bc1f974bec6d7613d609	6.38	6.38	6.38	0.00	0.00	0.00	3	44	44	0	11	0
20120112_big5.xinhuanet.com_702859ad6bf0a69bdfff5c3117290986e4c73027706ee2f1c7eaa2fb	4.55	2.94	10.00	0.00	0.00	0.00	1	33	9	0	8	0
20120112_big5.xinhuanet.com_774599098d724d50297cf3aef5aa2640c541f45fb1e7fe2c7bb7732a	5.80	5.88	5.71	0.00	0.00	0.00	2	32	33	0	7	0
20120112_big5.xinhuanet.com_a1ee8ab4c6279970f32f5e4825bc820071dea2bdf5e69cee3e8d49a7	0.00	0.00	0.00	0.00	0.00	0.00	0	43	38	0	15	0
20120112_big5.xinhuanet.com_bd86ea16c5a40581dec6eea9b83b9b26c31cadb60caa30f6095f0973	0.80	0.78	0.81	0.00	0.00	0.00	1	127	122	0	38	0
20120112_big5.xinhuanet.com_d246f0bbe881fd063baa310219b8c1107b1021523ee4a05448c682cf	0.00	0.00	0.00	0.00	0.00	0.00	0	32	74	0	12	0
20120112_big5.xinhuanet.com_db34279c128eb37aa42d87061ac37c707a90c005bad6d4c88ba084ee	0.00	0.00	0.00	0.00	0.00	0.00	0	44	92	0	17	0
20120112_boingboing.net_2156ac82499859c52b946dd08fd4049125d5db03b78a252bd99a827e	20.71	89.18	11.71	0.00	0.00	0.00	552	67	4160	0	16	0
20120112_caicai98.tom.com_9db27db386bacbbd583df2fb224d14dd6ad0efb97c1173c4aa1364e9	0.00	0.00	0.00	0.00	0.00	0.00	0	61	114	0	24	0
20120112_calgary.ctv.ca_011a082345b3ea8b74fb5e7a126df7c3c577899170d821748d85b2f3	57.93	80.41	45.27	0.00	0.00	0.00	349	85	422	0	13	0
20120112_calgary.ctv.ca_78e64b611dc5144c5172c519d9292e75405bc6e4e0e4f07ad2a9fef2	54.71	79.38	41.73	0.00	0.00	0.00	308	80	430	0	16	0
20120112_capsules.kaiserhealthnews.org_bd950f35c3d4bbfedd3679aa8ed5911ac1670d24388a5c68bc43101b	71.24	89.87	59.00	0.00	0.00	0.00	426	48	296	0	11	0
20120112_china.huanqiu.com_1c09bdbbd795ff67a2471bf5a68e0d75af6914ee434bb5746ee6ca30	0.00	0.00	0.00	0.00	0.00	0.00	0	25	2	0	7	0
20120112_ckom.com_7e263a94f02d5a1d7bffccd680f372762e6b05c502e4bd889b5815ff	67.50	79.70	58.54	0.00	0.00	0.00	216	55	153	0	12	0
20120112_cmvlive.com_b02be15c980c375ec956cf6f1c9f265ea7807b112a901fdef80b25a8	0.91	1.05	0.80	0.00	0.00	0.00	11	1034	1372	0	33	0
20120112_collection.sina.com.cn_03adbcbf326ce5719cc2e580c846b1e241266711ecdde3b8996488ff	2.90	3.33	2.56	0.00	0.00	0.00	1	29	38	0	10	0
20120112_culture.022china.com_6dc46fba547cc3704402818ca1ab2ea4b6a4afcd444229231bf37c49	0.65	1.08	0.47	0.00	0.00	0.00	1	92	214	0	39	0
20120112_edmonton.ctv.ca_544d41a827d7fd0d0bd2af150f9762dab35350867f0e55c21ac775c3	63.10	78.90	52.57	0.00	0.00	0.00	430	115	388	0	22	0
20120112_ent.ifeng.com_3757306393115444b85eae5266985f584050c0c1cde9435316f39d4c	0.00	0.00	0.00	0.00	0.00	0.00	0	31	96	0	11	0
20120112_ent.newssc.org_1d9c93f4f9836d160e4c33b6836b40caba1a3dfb00c6eb5961cf7907	12.12	13.33	11.11	0.00	0.00	0.00	6	39	48	0	15	0
20120112_ent.sina.com.cn_c5a153225f665536f613ad25dc18aecca8b0d00a31c8e22d8f883e00	0.00	0.00	0.00	0.00	0.00	0.00	0	36	24	0	14	0
20120112_ent.xinmin.cn_0db9b967d94c7f550ccfa1dd403bb59a1e1de84fb15693e363e59a77	0.00	0.00	0.00	0.00	0.00	0.00	0	26	80	0	9	0
20120112_finance.chinanews.com_789fa38ec0832ab08ea096ae4da27027348b03cdce07947139a976c4	0.00	0.00	0.00	0.00	0.00	0.00	0	35	107	0	13	0
20120112_finance.huanqiu.com_753bdcca6dc18f7c5320b960ff2d473f6600aef62a5eed3872c32087	0.00	0.00	0.00	0.00	0.00	0.00	0	18	2	0	4	0
20120112_finance.ifeng.com_0fb286aeefcd53cedbd2bae294c11e62107a4eeabd3742e5774739ba	4.96	8.11	3.57	0.00	0.00	0.00	3	34	81	0	9	0
20120112_finance.ifeng.com_2fac790edf3ac633a0f9670ee3580ff38cd1beea9154e3e8f8adfdf9	14.78	15.62	14.02	0.00	0.00	0.00	15	81	92	0	21	0
20120112_finance.ifeng.com_48b602dcda8a8a6edf2ab84f49bf249b2dbb9175a5306619cc2ac0fb	0.00	0.00	0.00	0.00	0.00	0.00	0	26	84	0	8	0
20120112_finance.ifeng.com_92c26f9b6856a7da58e16c21ea9cb5064dfe32e9372d9a9fd8aeec1a	2.59	2.08	3.41	0.00	0.00	0.00	3	141	85	0	65	0
20120112_finance.ifeng.com_e3e6688c1292a48438cee7d7a34fc6e01f442b6c78c14025fc412c03	0.00	0.00	0.00	0.00	0.00	0.00	0	17	81	0	4	0
20120112_finance.ifeng.com_e984685acc19b80005c103b26c17f296c5e0d63a6f86259fa732655e	0.00	0.00	0.00	0.00	0.00	0.00	0	60	79	0	18	0
20120112_finance.ifeng.com_f010ebf42fdd1cfefb5d406ea60a0b04b13e0e7dd6d712a3913f8525	1.92	4.35	1.23	0.00	0.00	0.00	1	22	80	0	6	0
20120112_finance.qianlong.com_c4af251ce5239b5a8f0b97482cf14ff0b43c6e7f4e79bc5a3c05f1a6	0.00	0.00	0.00	0.00	0.00	0.00	0	84	16	0	25	0
20120112_finance.qq.com_cebeae44e4d82c4f875375da5bf65ca9239235c9247538399a7901e9	0.00	0.00	0.00	0.00	0.00	0.00	0	20	109	0	6	0
20120112_finance.sina.com.cn_500d9ad8476f99fd94a4d87b21004e29fc8ab5e801e66de9e0fb85b1	0.00	0.00	0.00	0.00	0.00	0.00	0	20	29	0	4	0
20120112_go.rss.sina.com.cn_24ddac9a1bfef9be8eafccf633693a7180fec542d76c4bc5971c7aac	0.00	0.00	0.00	0.00	0.00	0.00	0	24	32	0	7	0
20120112_go.rss.sina.com.cn_68ce56ded0f11275e7b9282381c1ae730abbb464a33bc1c288d3effa	3.73	2.44	7.89	0.00	0.00	0.00	3	120	35	0	50	0
20120112_hk.news.yahoo.com_46c8f3836fbaf68c82325edae096d12f37a6423974c59ec4b63f6ac1	3.64	4.35	3.12	0.00	0.00	0.00	1	22	31	0	7	0
20120112_hk.stockstar.com_ea996c90b2fc7abd1594d169e5f58eed15430250f995a064cf7bd5f0	0.00	0.00	0.00	0.00	0.00	0.00	0	55	818	0	20	0
20120112_hn.rednet.cn_a74ac5a036bb33f3b19664fdf309300cce611e25bc6e34d456b326ef	1.43	3.57	0.89	0.00	0.00	0.00	1	27	111	0	7	0
20120112_ibnlive.in.com_09fad9c959056d10ec19c574be69fde6666617dfc01321c4e5620f9a	29.72	78.64	18.33	0.00	0.00	0.00	81	22	361	0	6	0
20120112_ibnlive.in.com_4de5c68e2c3cb25169d585548d45e75e5e249bb42be4f54e2f9ca8df	62.11	89.84	47.46	0.00	0.00	0.00	327	37	362	0	9	0
20120112_ibnlive.in.com_f950be00fcdabd04adcb105977662b15b9670d4580731ba46b6df8f7	0.82	3.91	0.46	0.00	0.00	0.00	12	295	2616	0	2	0
20120112_industry.caijing.com.cn_00b39c750cde8f4cb7a5e827367afd0294bbaa46d3b0549e38089721	2.13	5.00	1.35	0.00	0.00	0.00	1	19	73	0	5	0
20120112_industry.caijing.com.cn_92548ce32a4b27815643c3b2d44914094f0ae87d6f0b232595fcd5c6	1.96	3.85	1.32	0.00	0.00	0.00	1	25	75	0	8	0
20120112_io9.com_342f14a83f5f7c3c3d8fa26c5a5f46e591212ad7a8bb2e45d41daa47	82.90	93.16	74.67	0.00	0.00	0.00	395	29	134	0	7	0
20120112_iservice.libertytimes.com.tw_0f107ba8a3770009b396467af3db198d4cad0c5af95eae06b8476bf6	0.00	0.00	0.00	0.00	0.00	0.00	0	22	58	0	6	0
20120112_iservice.libertytimes.com.tw_1d19345493551784a2a545a98143ad993978b561330caeb20f0a6c65	0.00	0.00	0.00	0.00	0.00	0.00	0	22	58	0	6	0
20120112_iservice.libertytimes.com.tw_7c67349bdc47840732a1e335662bf8d62d64001f1c9c7ff19d7baac8	0.00	0.00	0.00	0.00	0.00	0.00	0	29	185	0	6	0
20120112_it.21cn.com_47bb405693c7f694106d7802194a6b60f74c191de8edb731fdd0832e	0.00	0.00	0.00	0.00	0.00	0.00	0	14	94	0	3	0
20120112_it.chinabyte.com_78d7301170c8c45fb4baaa371667b803d76fe6bf2aad1684b4340aff	6.67	8.57	5.45	0.00	0.00	0.00	6	64	104	0	25	0
20120112_life.chinatimes.com_0148a12fbfcffbd8d771db826b6af164de5dc687acd71d624aa4842a	0.00	0.00	0.00	0.00	0.00	0.00	0	25	30	0	7	0
20120112_life.chinatimes.com_5375b75269ebe534bfb781bcbb5de122298e963b53fd9f39f1c5ce9b	0.00	0.00	0.00	0.00	0.00	0.00	0	31	104	0	8	0
20120112_life.chinatimes.com_573cd3fd8488fd31e9ed6e8fc96baf075e34cb230dd81ae539a3dc19	0.00	0.00	0.00	0.00	0.00	0.00	0	26	31	0	7	0
20120112_life.chinatimes.com_8167f3a10d4334a46d0afd693aba4a18dbfab0af043d3ba475f87737	0.00	0.00	0.00	0.00	0.00	0.00	0	27	831	0	7	0
20120112_life.chinatimes.com_942e9ba4feb71e04eab736c48700f353c1bf0a49e1250f1ec7b01797	0.00	0.00	0.00	0.00	0.00	0.00	0	23	31	0	6	0
20120112_life.chinatimes.com_b1c2bc1336c0d3e26111481b968a74d9fa660cd9baabde79592b2741	0.00	0.00	0.00	0.00	0.00	0.00	0	26	24	0	7	0
20120112_life.chinatimes.com_c0fc96426bb21cbd0588106515a43317642542769e3a815532e3cf33	0.00	0.00	0.00	0.00	0.00	0.00	0	32	1118	0	9	0
20120112_life.chinatimes.com_f2b03064413fb3f29ec544284a4c37e176b9779b924a3eb0e7f9bbc8	0.00	0.00	0.00	0.00	0.00	0.00	0	32	46	0	8	0
20120112_lifestyle.aol.co.uk_309f2cdd5524511152e51f935e103c5c47b90e9601158efa0d8c2ed6	1.60	1.88	1.39	0.00	0.00	0.00	15	783	1063	0	24	0
20120112_mag.udn.com_942deb63b7b6a47114f706960db7f2185d75dbea40451a5de26b882c	0.00	0.00	0.00	0.00	0.00	0.00	0	20	26	0	5	0
20120112_medicalxpress.com_dca594b0d3bee481b3ace56bdba6f1d55f4bf62c2e78aad13f2121be	68.72	95.44	53.69	0.00	0.00	0.00	670	32	578	0	8	0
20120112_member.nownews.com_173e8ed8c3f20713718f29378fa11ac1cce47824077069f268920ec2	0.00	0.00	0.00	0.00	0.00	0.00	0	23	1530	0	6	0
20120112_member.nownews.com_9bff5ff13f74a1c27c48a85959e71238f5904b846dfbb775edf7de78	0.00	0.00	0.00	0.00	0.00	0.00	0	30	1543	0	10	0
20120112_mnc.people.com.cn_8c642d4bc2cce3bf8d8018e18851cdd5bdae940ab1da9f1a9e93214d	0.00	0.00	0.00	0.00	0.00	0.00	0	42	49	0	16	0
20120112_mobihealthnews.com_e0281a435ccce60a61a8046c519d57be049fffc3e8b44c21c87976e5	75.54	86.34	67.15	0.00	0.00	0.00	556	88	272	0	15	0
20120112_money.163.com_da3bc160cddd146f1ef435af92a61f401958ac081308d8ca4d3417ba	1.38	1.52	1.27	0.00	0.00	0.00	1	65	78	0	7	0
20120112_money.gucheng.com_b5a9f9b57ba46d4456e8ae6d2fbf78fa9cfdf38a6dda636ac0a0fbb2	0.00	0.00	0.00	0.00	0.00	0.00	0	33	22	0	12	0
20120112_n.yam.com_8f3cfbc3814427718278ea4562d3b3ab2ae4c3cd03e2ef402f7d2276	2.06	5.26	1.28	0.00	0.00	0.00	1	18	77	0	5	0
20120112_n.yam.com_f92fdced5e4be2139b8e897c025b35de76fabdb18ac87ac5dd593557	1.89	3.57	1.28	0.00	0.00	0.00	1	27	77	0	9	0
20120112_nd.fjsen.com_56ddc4bcc3576b5fbed8a13a1032a2996658ab7ae49d7228ce4e9eea	0.00	0.00	0.00	0.00	0.00	0.00	0	35	42	0	11	0
20120112_news-hzrb.hangzhou.com.cn_2718a32fa63a93254cd7bdf9abaf1ba2d7efef50de79d58230fca45e	1.46	3.03	0.96	0.00	0.00	0.00	1	32	103	0	12	0
20120112_news.163.com_071f8254e4e07bc153e281b906f0b2ab98338096b5766aacfbe1ace7	0.00	0.00	0.00	0.00	0.00	0.00	0	42	79	0	16	0
20120112_news.163.com_423dcc6f1890ea97207f595d3bef884f4cadab6ab9d9b59b4de51503	5.45	10.71	3.66	0.00	0.00	0.00	3	25	79	0	7	0
20120112_news.163.com_972ac77d9dbee30d44fdafd1cc3af17f165f4ecf3d7eed587b7e719c	0.00	0.00	0.00	0.00	0.00	0.00	0	25	85	0	7	0
20120112_news.bbc.co.uk_f75ece81098631dbd272e4b34ed73383c37d719c26d1d72a6a080931	66.52	81.23	56.32	0.00	0.00	0.00	303	70	235	0	16	0
20120112_news.chinatimes.com_27ca59a4fdc618b9374f9c71f486e9f9e4138647c4171c8e8b6d4b3d	0.00	0.00	0.00	0.00	0.00	0.00	0	39	107	0	11	0
20120112_news.chinatimes.com_2c6830cb4ef222e390a9c10458cd2d16bda63ff3ad77bce0a44e2f48	0.00	0.00	0.00	0.00	0.00	0.00	0	21	107	0	5	0
20120112_news.chinatimes.com_e998ec0102accd2f573ca7998f029576a3cd7d1e09ad10d5df3b6d61	0.00	0.00	0.00	0.00	0.00	0.00	0	24	107	0	6	0
20120112_news.chinatimes.com_ed7743675e4bd1dc79f05b251c3a15f87958d281604c63cc9d579c08	0.00	0.00	0.00	0.00	0.00	0.00	0	30	107	0	8	0
20120112_news.cnyes.com_5ff56ea0081038337137ea72becd107f698876575c825d86de9ed65c	0.00	0.00	0.00	0.00	0.00	0.00	0	18	133	0	5	0
20120112_news.dayoo.com_53bc99dd6fc29717781dec556d511b31c4c23a530eca83e69b032945	4.17	10.00	2.63	0.00	0.00	0.00	2	18	74	0	5	0
20120112_news.dayoo.com_c093de289ad8f3a38e5898ec1aa75c421ee6df4982f1184468aa81a8	3.92	7.41	2.67	0.00	0.00	0.00	2	25	73	0	9	0
20120112_news.hexun.com_3e9a936bbc721ebc707456dff07a5af4ffd11188b4b3d5000cc56db9	0.00	0.00	0.00	0.00	0.00	0.00	0	34	35	0	13	0
20120112_news.hexun.com_fa183956e8d619ed3a371634cc06e0609927cc3456a272a071f45ac4	0.00	0.00	0.00	0.00	0.00	0.00	0	31	37	0	10	0
20120112_news.ifeng.com_e107198ed5bf2ff31ad85d3ffa2cffeb77da255a877aca1d08cd6e19	0.00	0.00	0.00	0.00	0.00	0.00	0	162	76	0	76	0
20120112_news.nationalpost.com_db84bb6bef5278925cad1cb6ee9f78ef5341659326967b3a77cf8799	82.15	84.10	80.28	0.00	0.00	0.00	566	107	139	0	23	0
20120112_news.nen.com.cn_a94a3937aff804851d251ace9f067ff0de5cb44a4eba3d13a788cd20	12.99	14.71	11.63	0.00	0.00	0.00	5	29	38	0	8	0
20120112_news.qq.com_7187e5e8ebf46651e2b9f14d9ebaa6fd95b863fc72bf34f9ccf27de5	1.61	3.85	1.02	0.00	0.00	0.00	1	25	97	0	8	0
20120112_news.qq.com_d62600bd16c4754fc47829b7da1e38b868f06cf3a897e14dae2b08a8	1.37	2.08	1.02	0.00	0.00	0.00	1	47	97	0	18	0
20120112_news.qq.com_f11d06395aec6a2c1b7aac04b2ffc1064a35563d2da49f6c011548ee	0.00	0.00	0.00	0.00	0.00	0.00	0	34	94	0	13	0
20120112_news.shangdu.com_6c39601ba44884a73584cedc0b1c1d6f83a5bf44c64e025f38892e76	4.58	4.69	4.48	0.00	0.00	0.00	3	61	64	0	20	0
20120112_news.sina.com.cn_985473722068f399bc3b5adb437f217d40671b91dae183a15fa2f1fb	0.00	0.00	0.00	0.00	0.00	0.00	0	20	22	0	5	0
20120112_news.sina.com.hk_5d903fe6b11fe2ff4c202763cd7f7b4204c90413b970e18db2c44cdf	0.00	0.00	0.00	0.00	0.00	0.00	0	16	904	0	3	0
20120112_news.sina.com.hk_61c22616d643454ee46af79eb6feff8de6a9a4f5c965129bf7e2c7b9	0.00	0.00	0.00	0.00	0.00	0.00	0	29	32	0	8	0
20120112_news.sina.com.hk_e4caac45faf32a1dda0e0ac0c6de6ef76bf0d84bb56c6297f7daaf4d	0.00	0.00	0.00	0.00	0.00	0.00	0	25	46	0	8	0
20120112_news.sina.com.hk_ff2be5ebee5593f31aedccde2d5b9b8bbb9275a71f42f20e889892cd	0.00	0.00	0.00	0.00	0.00	0.00	0	25	1144	0	8	0
20120112_news.sina.com.tw_3fe60cd97548054df21ce1df8ccc3a71d95b8ce1e32e835e81e9c603	1.02	4.17	0.58	0.00	0.00	0.00	1	23	171	0	7	0
20120112_news.sina.com.tw_47ba97ae364f70cd1f160b3ac3f4e56ce0280891459d93c21f389ecf	0.94	3.57	0.54	0.00	0.00	0.00	1	27	184	0	9	0
20120112_news.sina.com.tw_a93cb0df09f78a2fdc8ab8e09275bb397f35103a5d516b989b79633f	2.99	13.64	1.68	0.00	0.00	0.00	3	19	176	0	5	0
20120112_news.sina.com.tw_f607170bdf5349c339bbdd6f0bea41e4d20a1cfa5e2c5b4cc8f16aa0	0.00	0.00	0.00	0.00	0.00	0.00	0	28	515	0	9	0
20120112_news.sky.com_894e7a03c5dd0220ce188ac32e8eb1ee0cc463613a722b966cf9a2a4	1.68	2.83	1.19	0.00	0.00	0.00	16	549	1326	0	27	0
20120112_news.xinhuanet.com_11d60eb69d695ea88e4b397e538217b97d29c9a492113ccfd0975f81	0.00	0.00	0.00	0.00	0.00	0.00	0	30	83	0	11	0
20120112_news.xinhuanet.com_837cbc235780ca5add4abd2b058ac13303187b5d326f95609d9564c3	16.47	10.29	41.18	0.00	0.00	0.00	7	61	10	0	23	0
20120112_news.xinmin.cn_a53cab479e553d746ee031a5d874e46ef1232886022643910a4fbc98	0.00	0.00	0.00	0.00	0.00	0.00	0	17	75	0	4	0
20120112_newstonight.co.za_4947d97c403248217bb6c561819984948d4ea0f93eddebb8bed85820	59.31	90.39	44.13	0.00	0.00	0.00	301	32	381	0	8	0
20120112_online.wsj.com_078a9cdd4b90e6cb0fd7112799485760d0fc0ee223259c46111498e8	1.47	1.52	1.42	0.00	0.00	0.00	11	715	762	0	16	0
20120112_ottawa.ctv.ca_f8655d60b23aa3b109bef4b98aa48daa6a2c1b0e1710a57715054dbf	38.23	72.48	25.96	0.00	0.00	0.00	108	41	308	0	8	0
20120112_overseas.caijing.com.cn_a7959a724a66aa4c9997998b18eda96fb3170fed4543358332e813a8	1.54	2.33	1.15	0.00	0.00	0.00	1	42	86	0	16	0
